Rented_Bike_Count,Hour,Temperature°C,Humidity%,Wind_speed_m_s,Visibility_10m,Rainfallmm,Snowfall_cm,Seasons,Holiday,year,month,weekday
184,0,-4.3,52,1.6,1247,0.0,0.0,3,0,2018,1,5
638,22,5.3,63,1.8,591,0.0,0.0,0,0,2018,3,4
295,5,27.2,86,0.8,657,0.0,0.0,1,0,2018,7,4
237,2,-4.7,50,0.7,1983,0.0,0.0,3,0,2017,12,5
218,22,0.3,33,4.0,1436,0.0,0.0,3,0,2018,2,2
213,1,2.1,44,0.9,1107,0.0,0.0,3,0,2018,2,1
499,11,31.2,63,2.6,1695,0.0,0.0,1,0,2018,8,6
194,11,-2.6,33,1.5,1830,0.0,1.4,3,0,2018,2,3
402,7,25.2,80,0.2,1551,0.0,0.0,1,0,2018,7,6
792,11,27.2,82,0.9,1093,0.0,0.0,1,0,2018,7,2
556,0,21.3,82,3.5,1933,1.0,0.0,2,0,2018,9,4
483,20,4.3,32,1.7,1101,0.0,0.0,3,0,2018,2,0
632,12,33.6,62,1.9,820,0.0,0.0,1,0,2018,7,5
890,12,12.8,45,1.8,1170,0.0,0.0,2,0,2018,11,1
685,19,8.7,52,0.8,1590,0.0,0.0,2,0,2018,11,6
82,23,-15.7,43,3.6,2000,0.0,0.7,3,0,2018,1,2
310,12,8.1,51,1.4,367,0.0,0.0,3,0,2018,1,2
77,6,17.4,98,0.3,234,0.0,0.0,0,0,2018,5,4
453,2,16.6,54,1.5,2000,0.0,0.0,2,0,2018,9,2
1944,20,22.8,45,2.0,2000,0.0,0.0,2,0,2018,9,5
978,17,32.8,61,4.0,1878,0.0,0.0,1,0,2018,8,6
912,1,20.2,75,1.4,525,0.0,0.0,1,0,2018,6,4
863,17,28.2,83,1.3,1099,0.0,0.0,1,0,2018,7,5
1812,19,18.7,53,2.7,753,0.0,0.0,0,0,2018,4,4
196,0,-0.3,60,1.9,340,0.0,0.0,3,0,2018,1,6
214,4,26.3,85,0.4,1216,0.0,0.0,1,0,2018,8,4
1587,22,30.9,63,0.7,2000,0.0,0.0,1,0,2018,8,1
67,0,7.0,81,1.1,421,0.5,0.0,0,0,2018,3,0
3418,18,27.8,43,3.0,1933,0.0,0.0,1,0,2018,6,3
2207,19,21.7,38,2.1,1857,0.0,0.0,0,0,2018,5,6
991,13,28.7,69,2.6,1546,0.0,0.0,1,0,2018,7,2
1330,23,20.7,63,0.8,1130,0.0,0.0,0,0,2018,5,5
326,14,10.1,59,3.3,2000,0.0,0.0,0,0,2018,3,0
2235,18,21.5,43,1.8,2000,0.0,0.0,2,1,2018,10,2
1195,9,22.9,86,1.7,538,0.0,0.0,1,0,2018,6,4
1129,11,25.0,48,1.5,1986,0.0,0.0,1,0,2018,7,5
653,1,23.1,94,0.6,2000,0.0,0.0,1,0,2018,8,1
55,4,3.0,68,0.5,322,0.0,0.0,3,0,2018,1,2
329,14,-0.7,39,0.8,826,0.0,0.0,3,0,2017,12,4
1117,13,26.8,65,2.0,732,0.0,0.0,1,0,2018,6,4
154,4,11.9,85,0.7,315,0.0,0.0,0,0,2018,5,4
1178,22,16.3,25,2.0,2000,0.0,0.0,0,0,2018,4,4
161,3,8.3,81,1.1,642,0.0,0.0,2,0,2018,11,0
265,4,18.1,76,1.8,561,0.0,0.0,1,0,2018,6,4
283,5,26.1,83,0.3,1617,0.0,0.0,1,0,2018,8,4
1811,21,29.7,74,2.2,1342,0.0,0.0,1,0,2018,7,2
2064,19,21.2,65,2.9,559,0.0,0.0,0,0,2018,4,0
162,2,19.2,69,1.3,2000,0.0,0.0,1,0,2018,6,6
488,1,16.1,53,1.4,2000,0.0,0.0,2,0,2018,9,3
195,9,-7.2,47,2.8,1724,0.0,0.0,3,0,2017,12,5
1833,21,15.4,61,1.1,1959,0.0,0.0,0,0,2018,5,2
534,17,4.5,59,1.6,384,0.0,0.0,3,0,2017,12,4
22,5,4.7,89,2.3,1242,0.0,0.0,0,0,2018,3,0
1635,8,0.8,44,1.7,1439,0.0,0.0,2,0,2018,11,3
1993,8,25.5,65,0.9,833,0.0,0.0,1,0,2018,7,3
1346,16,18.5,22,2.7,1515,0.0,0.0,0,0,2018,4,2
602,2,19.8,80,1.5,370,0.0,0.0,1,0,2018,6,4
443,19,-2.5,49,0.6,1436,0.0,0.0,3,0,2018,1,4
95,3,4.7,44,3.8,2000,0.0,0.0,0,0,2018,3,1
526,7,10.8,91,1.3,216,0.0,0.0,2,0,2018,11,2
1359,20,16.2,22,0.9,2000,0.0,0.0,0,0,2018,4,4
1731,21,30.2,54,1.8,2000,0.0,0.0,1,0,2018,7,5
1087,23,18.1,56,1.6,1095,0.0,0.0,0,0,2018,5,3
1216,12,20.1,37,4.0,1910,0.0,0.0,0,0,2018,5,2
2048,20,27.7,76,1.8,1727,0.0,0.0,1,0,2018,7,2
67,3,-5.5,56,1.1,1453,0.0,0.0,3,0,2018,1,4
2122,21,28.8,69,2.4,1619,0.0,0.0,1,0,2018,7,3
928,10,22.9,45,1.5,2000,0.0,0.0,2,0,2018,9,6
142,11,0.8,62,2.8,801,0.0,1.1,3,1,2017,12,6
366,15,4.2,15,2.7,1995,0.0,0.0,3,0,2018,2,2
98,0,-10.3,54,2.4,1988,0.0,0.0,3,0,2018,1,3
1731,21,18.5,78,0.1,2000,0.0,0.0,2,0,2018,10,5
487,1,20.5,58,1.7,2000,0.0,0.0,2,0,2018,9,0
997,0,29.9,56,2.0,2000,0.0,0.0,1,0,2018,8,6
253,5,18.1,57,1.4,2000,0.0,0.0,1,0,2018,7,6
151,10,-4.6,41,2.8,1815,0.0,2.5,3,0,2017,12,1
655,6,20.3,71,1.6,2000,0.0,0.0,2,0,2018,9,3
759,12,33.2,50,2.3,2000,0.0,0.0,1,0,2018,8,5
63,18,16.1,73,1.3,1298,0.5,0.0,0,0,2018,4,6
170,1,-9.8,48,0.8,2000,0.0,0.0,3,0,2017,12,3
855,11,14.1,32,1.3,2000,0.0,0.0,0,0,2018,4,0
1069,22,9.6,41,0.5,1428,0.0,0.0,0,0,2018,4,0
80,4,-5.0,70,2.7,702,0.0,0.0,3,0,2017,12,5
608,8,18.3,51,2.0,1366,0.0,0.0,0,0,2018,5,6
549,10,34.4,46,2.0,1880,0.0,0.0,1,0,2018,8,3
224,1,2.4,46,1.7,2000,0.0,0.0,0,0,2018,4,6
621,8,-10.4,54,1.1,1432,0.0,0.0,3,0,2017,12,3
658,23,6.3,52,1.8,2000,0.0,0.0,2,0,2018,10,5
972,16,8.3,37,3.8,1867,0.0,0.0,0,0,2018,3,5
941,20,16.7,52,0.9,1328,0.0,0.0,0,0,2018,5,4
1305,14,24.6,34,1.5,2000,0.0,0.0,2,0,2018,9,3
166,22,-4.2,67,1.6,503,0.0,0.0,3,0,2018,1,1
32,5,-3.7,51,2.6,2000,0.0,0.0,3,1,2017,12,0
1344,7,24.5,73,0.9,1901,0.0,0.0,1,0,2018,7,0
340,18,6.6,73,0.4,229,0.0,0.0,3,0,2017,12,5
2445,18,14.6,39,2.3,2000,0.0,0.0,2,0,2018,10,2
291,15,-3.3,22,5.0,2000,0.0,0.0,3,0,2017,12,5
349,20,2.6,86,1.7,676,0.0,3.3,2,0,2018,11,5
142,7,1.3,96,0.9,198,0.0,2.5,2,0,2018,11,6
2014,17,23.6,29,3.9,1948,0.0,0.0,0,0,2018,5,5
878,14,21.1,42,4.3,2000,0.0,0.0,0,0,2018,3,2
34,4,8.8,95,0.2,218,0.0,0.0,0,0,2018,3,6
228,12,-8.3,35,2.9,1967,0.0,0.0,3,0,2017,12,1
171,3,24.5,87,4.3,1985,0.0,0.0,1,0,2018,8,2
1551,20,20.0,82,0.4,2000,0.0,0.0,2,0,2018,9,4
547,10,33.5,49,1.0,1937,0.0,0.0,1,1,2018,8,2
2074,21,18.2,69,2.0,1286,0.0,0.0,0,0,2018,5,2
1391,15,24.7,44,4.2,2000,0.0,0.0,2,0,2018,9,4
1173,23,24.3,71,0.8,1549,0.0,0.0,1,0,2018,8,3
794,19,25.7,83,1.1,1011,0.5,0.0,1,0,2018,7,1
456,0,5.4,64,0.8,2000,0.0,0.0,2,0,2018,11,0
689,0,12.2,67,1.2,2000,0.0,0.0,0,0,2018,5,5
514,22,4.5,40,1.3,1871,0.0,0.0,0,0,2018,3,1
1863,17,23.4,38,2.7,1885,0.0,0.0,0,0,2018,5,3
230,1,-3.3,41,0.7,2000,0.0,0.0,3,1,2018,1,0
584,1,9.5,65,0.9,990,0.0,0.0,2,0,2018,10,6
148,5,6.0,63,0.5,1984,0.0,0.0,0,0,2018,4,2
485,0,9.0,46,1.2,1259,0.0,0.0,0,0,2018,4,1
1556,20,13.1,63,0.4,2000,0.0,0.0,2,0,2018,10,2
380,17,7.2,57,3.3,342,0.0,0.0,3,0,2018,1,2
165,2,5.1,44,3.4,2000,0.0,0.0,0,0,2018,3,1
189,1,-1.8,90,1.6,263,0.0,2.2,3,0,2017,12,3
269,15,-5.5,33,4.5,2000,0.0,0.0,3,0,2017,12,0
1550,16,27.3,38,2.9,1784,0.0,0.0,0,0,2018,5,3
686,16,9.6,38,1.7,1052,0.0,0.0,0,0,2018,3,4
589,15,7.6,41,2.3,1953,0.0,0.0,3,0,2017,12,5
759,19,7.9,45,1.0,1602,0.0,0.0,2,0,2018,11,6
983,22,16.2,71,2.0,1780,0.0,0.0,0,0,2018,3,2
19,2,4.2,88,0.9,553,0.0,0.0,0,0,2018,3,3
2140,21,21.8,50,2.1,1950,0.0,0.0,0,0,2018,5,0
1731,8,28.6,75,1.2,1588,0.0,0.0,1,0,2018,8,3
643,10,31.3,53,1.8,2000,0.0,0.0,1,0,2018,8,5
66,4,-2.4,58,0.3,2000,0.0,0.0,3,0,2018,2,3
115,23,-10.5,47,2.8,1794,0.0,0.0,3,0,2018,2,0
50,19,9.4,95,1.8,531,1.5,0.0,0,0,2018,4,0
62,5,-10.8,48,0.8,1648,0.0,0.0,3,0,2017,12,3
456,3,23.1,80,2.0,1849,0.0,0.0,1,0,2018,8,5
212,10,4.3,58,0.5,401,0.0,0.0,3,0,2018,1,2
1163,0,22.8,78,1.5,2000,0.0,0.0,1,0,2018,8,6
843,13,10.3,31,2.1,885,0.0,0.0,0,0,2018,3,6
518,19,4.9,47,3.5,2000,0.0,0.0,0,0,2018,4,5
537,8,1.1,86,1.2,197,0.0,0.0,3,0,2018,1,3
117,20,-7.6,36,1.7,1858,0.0,0.0,3,0,2018,1,5
1363,15,26.7,42,2.6,1634,0.0,0.0,1,0,2018,6,1
2357,8,22.7,65,0.7,759,0.0,0.0,1,0,2018,6,0
169,19,-1.5,32,2.5,2000,0.0,0.0,3,1,2018,2,5
39,18,9.4,96,1.9,600,1.0,0.0,0,0,2018,4,0
422,23,5.0,42,1.7,717,0.0,0.0,0,0,2018,3,4
719,17,4.9,43,4.3,2000,0.0,0.0,0,0,2018,3,1
1022,0,29.8,63,2.0,2000,0.0,0.0,1,0,2018,8,5
639,0,11.9,74,1.6,287,0.0,0.0,2,0,2018,11,2
387,13,10.1,61,3.7,1504,0.0,0.0,0,0,2018,3,0
587,2,26.8,63,0.6,2000,0.0,0.0,1,0,2018,7,6
152,13,-8.3,34,4.0,1561,0.0,0.0,3,0,2018,2,6
1051,13,21.8,59,1.9,404,0.0,0.0,0,0,2018,5,0
164,3,7.8,49,1.0,1975,0.0,0.0,0,0,2018,4,1
944,11,24.8,36,1.8,973,0.0,0.0,0,0,2018,5,1
1012,11,23.7,40,2.0,2000,0.0,0.0,2,0,2018,9,1
1233,23,21.7,60,0.5,2000,0.0,0.0,2,0,2018,9,1
703,1,29.4,58,1.5,2000,0.0,0.0,1,0,2018,8,6
309,12,-2.5,43,0.7,895,0.0,0.0,3,0,2017,12,4
487,1,5.6,68,0.5,1576,0.0,0.0,2,0,2018,11,1
781,7,12.8,82,0.6,370,0.0,0.0,0,0,2018,3,3
33,4,-11.5,57,2.3,1899,0.0,0.0,3,0,2018,1,3
956,9,19.9,51,0.6,1906,0.0,0.0,2,0,2018,9,5
335,2,16.5,58,0.3,1759,0.0,0.0,0,0,2018,5,0
1279,7,25.9,87,1.7,834,0.0,0.0,1,0,2018,7,3
1581,20,19.1,18,1.2,2000,0.0,0.0,0,0,2018,4,5
160,10,-6.3,46,1.3,1346,0.0,0.0,3,0,2018,2,3
128,9,21.0,97,1.3,825,3.0,0.0,1,0,2018,7,0
1685,19,14.0,70,1.6,1265,0.0,0.0,2,0,2018,10,1
139,6,13.5,98,0.4,251,0.0,0.0,0,0,2018,5,6
575,1,28.5,54,1.1,2000,0.0,0.0,1,0,2018,7,0
555,15,9.2,53,3.3,1896,0.0,0.0,0,0,2018,3,3
563,10,10.2,68,0.7,354,0.0,0.0,2,0,2018,11,6
1161,12,17.4,33,1.1,2000,0.0,0.0,2,0,2018,10,4
967,12,13.2,31,3.8,2000,0.0,0.0,2,0,2018,10,3
786,7,14.1,69,1.1,1692,0.0,0.0,0,0,2018,3,2
55,2,14.4,91,0.4,402,4.5,0.0,2,0,2018,10,2
2028,8,22.2,95,1.6,389,0.0,0.0,1,0,2018,6,4
109,4,-2.0,42,0.7,2000,0.0,0.0,2,0,2018,11,4
554,23,6.3,62,0.0,1993,0.0,0.0,2,0,2018,11,6
2431,17,24.6,52,1.3,2000,0.0,0.0,1,0,2018,6,6
1696,19,21.2,68,1.5,610,0.0,0.0,0,1,2018,5,1
189,21,27.8,72,2.0,2000,0.1,0.0,1,0,2018,8,3
508,2,12.1,53,1.1,1948,0.0,0.0,0,0,2018,5,5
1401,16,30.5,34,2.9,1830,0.0,0.0,1,0,2018,6,0
1700,16,26.1,46,3.0,1728,0.0,0.0,1,0,2018,6,1
986,13,16.8,46,1.1,760,0.0,0.0,2,0,2018,11,0
708,0,10.8,80,1.0,1151,0.0,0.0,2,0,2018,10,2
254,2,12.9,83,1.6,369,0.0,0.0,0,0,2018,3,3
37,15,8.1,96,1.9,410,0.5,0.0,0,0,2018,4,3
566,10,14.7,61,2.0,945,0.0,0.0,0,0,2018,4,6
186,22,-6.9,39,1.6,2000,0.0,0.0,3,0,2018,1,4
1664,19,23.5,48,1.5,1929,0.0,0.0,0,0,2018,5,0
1013,9,12.0,39,0.6,1386,0.0,0.0,0,0,2018,4,1
926,0,19.1,82,2.2,874,0.0,0.0,1,0,2018,6,4
162,8,-0.4,78,0.5,249,0.0,0.0,3,0,2017,12,5
1912,20,20.9,61,2.7,1523,0.0,0.0,0,0,2018,5,0
725,23,9.6,44,0.7,2000,0.0,0.0,0,0,2018,4,1
1306,20,13.8,52,1.6,1341,0.0,0.0,2,0,2018,10,6
236,4,31.0,73,0.5,990,0.0,0.0,1,0,2018,8,4
198,23,24.2,94,0.9,1808,1.0,0.0,1,0,2018,8,2
1212,18,36.3,35,3.0,1860,0.0,0.0,1,0,2018,7,6
308,1,-2.2,86,0.6,990,0.0,0.0,3,0,2017,12,5
25,6,-1.3,84,2.4,425,0.0,1.2,3,1,2017,12,6
2479,16,24.5,34,1.5,2000,0.0,0.0,0,0,2018,5,5
225,17,-6.4,28,4.5,2000,0.0,0.0,3,0,2018,2,0
1471,16,31.3,32,3.2,1427,0.0,0.0,1,0,2018,6,6
72,5,0.6,50,0.1,1026,0.0,0.0,3,0,2018,2,1
33,3,-11.3,54,0.6,2000,0.0,0.0,3,0,2018,2,0
95,10,7.1,87,2.9,2000,0.0,0.0,0,0,2018,4,3
763,13,31.1,53,3.2,1162,0.0,0.0,1,0,2018,7,1
1084,13,20.6,30,2.4,1048,0.0,0.0,0,0,2018,4,3
207,1,0.0,43,1.7,1250,0.0,0.0,3,0,2018,1,4
831,10,28.5,65,1.5,1519,0.0,0.0,1,0,2018,7,2
213,10,-5.6,38,2.9,1752,0.0,0.0,3,0,2018,1,2
1491,18,19.8,80,3.9,2000,0.0,0.0,1,0,2018,6,0
315,15,5.0,24,1.0,1037,0.0,0.0,3,0,2018,2,4
355,12,25.8,81,3.2,1828,0.0,0.0,1,0,2018,8,4
475,3,18.9,63,1.5,1007,0.0,0.0,1,0,2018,6,5
632,9,7.5,60,0.5,725,0.0,0.0,2,0,2018,11,6
2435,21,23.7,64,1.7,1707,0.0,0.0,1,0,2018,6,5
1016,14,32.3,35,1.8,982,0.0,0.0,1,0,2018,6,0
53,7,-10.2,42,2.3,2000,0.0,0.0,3,0,2017,12,6
1025,16,23.5,56,2.3,2000,0.1,0.0,1,0,2018,8,6
974,16,8.3,35,2.1,1987,0.0,0.0,2,0,2018,11,5
1068,15,21.8,28,2.3,1162,0.0,0.0,0,0,2018,3,4
244,13,-1.5,33,3.8,2000,0.0,0.0,3,1,2017,12,0
1885,18,21.6,37,1.0,2000,0.0,0.0,2,1,2018,9,1
2508,20,23.4,43,1.1,2000,0.0,0.0,1,0,2018,6,0
903,9,29.4,74,2.0,917,0.0,0.0,1,0,2018,8,0
92,3,1.6,97,2.3,469,0.1,0.0,0,1,2018,3,3
537,2,27.8,79,1.4,1049,0.0,0.0,1,0,2018,7,4
62,23,-1.7,83,1.0,1093,0.0,3.5,3,0,2018,1,1
1128,14,28.7,36,2.6,1853,0.0,0.0,0,0,2018,5,0
108,6,1.1,66,0.9,1550,0.0,0.0,3,0,2018,2,2
466,0,16.0,69,2.4,1863,0.0,0.0,0,0,2018,3,3
354,2,23.0,98,0.1,1026,0.0,0.0,1,0,2018,7,1
25,12,25.2,89,1.4,340,2.0,0.0,1,0,2018,8,1
251,1,5.6,78,0.5,197,0.0,0.0,3,1,2017,12,6
62,5,5.2,59,1.7,437,0.0,0.0,3,0,2018,2,2
1147,13,27.3,33,3.4,1921,0.0,0.0,1,0,2018,6,3
1380,21,12.6,70,1.2,1425,0.0,0.0,2,0,2018,10,1
562,3,19.6,68,1.7,1260,0.0,0.0,1,1,2018,6,2
1608,19,20.3,39,0.6,2000,0.0,0.0,2,1,2018,9,1
209,5,11.1,79,0.3,1140,0.0,0.0,2,0,2018,10,0
2369,8,17.8,53,1.4,2000,0.0,0.0,2,0,2018,9,1
716,15,6.9,31,2.9,1982,0.0,0.0,2,0,2018,11,3
1075,14,23.9,47,1.0,2000,0.0,0.0,1,0,2018,6,0
1597,14,21.3,25,3.8,1884,0.0,0.0,0,0,2018,4,5
922,22,12.8,52,1.5,1616,0.0,0.0,0,0,2018,3,5
108,2,-7.8,68,0.9,1642,0.0,2.0,3,0,2017,12,2
122,2,0.3,71,0.9,1999,0.0,0.0,0,0,2018,3,1
405,21,-0.8,81,0.8,1687,0.0,0.0,3,0,2017,12,4
124,2,-1.5,46,1.1,1744,0.0,0.0,3,0,2018,2,6
1628,22,29.5,73,0.9,1936,0.0,0.0,1,0,2018,8,2
764,18,3.2,20,2.9,2000,0.0,0.0,3,0,2018,2,1
1343,23,20.5,62,2.2,1903,0.0,0.0,0,0,2018,5,3
999,14,29.5,62,2.7,1941,0.0,0.0,1,0,2018,7,4
834,17,8.9,46,1.8,789,0.0,0.0,0,0,2018,3,4
589,11,9.0,56,2.0,399,0.0,0.0,0,0,2018,3,5
938,0,21.4,45,1.4,1964,0.0,0.0,1,0,2018,6,0
287,6,2.6,33,1.5,1185,0.0,0.0,2,0,2018,11,2
285,13,3.2,42,1.8,1349,0.0,1.8,3,0,2017,12,3
1314,13,24.2,58,1.9,1015,0.0,0.0,1,0,2018,6,4
16,8,15.2,97,1.0,414,2.0,0.0,0,0,2018,5,6
481,17,3.5,37,1.8,1963,0.0,0.0,3,0,2017,12,5
828,7,23.5,90,0.5,445,0.5,0.0,1,0,2018,7,3
67,3,-6.1,45,1.3,1999,0.0,0.0,3,0,2018,1,2
105,7,-6.6,65,1.0,1320,0.0,0.0,3,0,2018,1,5
1032,14,27.9,47,3.2,1869,0.0,0.0,2,0,2018,9,3
1811,17,18.4,38,1.8,1565,0.0,0.0,2,0,2018,10,1
918,7,15.1,80,1.0,623,0.0,0.0,0,0,2018,4,0
512,23,6.0,74,1.1,2000,0.0,0.0,2,0,2018,10,6
625,22,6.7,76,0.6,2000,0.0,0.0,2,0,2018,10,6
420,0,2.7,86,1.2,422,0.0,3.0,2,0,2018,11,6
850,0,31.9,67,1.5,1550,0.0,0.0,1,0,2018,8,3
151,20,21.5,97,0.3,2000,0.5,0.0,2,0,2018,9,0
882,1,13.8,75,0.5,2000,0.0,0.0,2,1,2018,10,2
39,6,-8.4,33,1.4,1963,0.0,0.0,3,0,2018,2,6
1902,20,20.0,46,2.6,1414,0.0,0.0,0,0,2018,5,3
957,15,29.5,57,2.0,2000,0.0,0.0,1,0,2018,8,1
440,9,-3.3,70,0.0,1324,0.0,0.2,3,0,2017,12,2
705,12,9.4,40,2.6,1913,0.0,0.0,0,0,2018,3,4
1745,17,17.2,46,2.2,2000,0.0,0.0,0,0,2018,4,2
1189,12,23.2,42,1.4,2000,0.0,0.0,2,0,2018,9,3
694,8,18.2,63,0.8,1731,0.0,0.0,0,1,2018,5,1
1147,21,7.6,55,2.0,2000,0.0,0.0,2,0,2018,10,1
1837,16,28.3,48,3.1,1232,0.0,0.0,1,0,2018,6,5
106,5,3.3,53,0.4,1208,0.0,0.0,0,0,2018,3,0
289,5,23.4,82,0.4,2000,0.0,0.0,1,0,2018,8,2
205,16,-4.2,31,3.5,1974,0.0,0.0,3,0,2018,2,5
17,21,21.8,97,0.6,692,3.5,0.0,1,0,2018,7,6
352,11,16.6,96,0.7,539,0.0,0.0,0,0,2018,5,4
1406,23,23.9,66,1.5,2000,0.0,0.0,1,0,2018,7,3
587,11,8.5,49,0.7,718,0.0,0.0,0,0,2018,3,6
29,20,15.7,97,0.3,343,1.0,0.0,0,0,2018,5,5
241,2,12.1,94,1.6,191,0.0,0.0,0,0,2018,5,0
456,9,6.5,40,2.5,588,0.0,0.0,0,0,2018,3,5
933,12,10.0,38,1.5,1677,0.0,0.0,0,0,2018,3,5
843,18,29.0,81,0.8,989,0.0,0.0,1,0,2018,7,5
396,22,2.7,85,1.1,580,0.0,3.2,2,0,2018,11,5
562,22,7.0,55,2.7,1041,0.0,0.0,0,0,2018,3,5
72,4,5.4,56,1.7,472,0.0,0.0,3,0,2018,2,2
1693,15,27.6,37,1.9,2000,0.0,0.0,1,0,2018,7,6
116,2,-2.9,57,0.0,1985,0.0,0.0,3,0,2018,2,3
1421,22,30.6,64,1.2,1705,0.0,0.0,1,0,2018,8,4
1030,14,27.1,72,3.0,1126,0.0,0.0,1,0,2018,6,3
236,23,0.3,80,0.8,264,0.0,0.0,3,0,2017,12,4
341,17,0.3,26,2.4,1977,0.0,0.0,3,0,2018,2,3
123,5,14.1,69,1.3,1923,0.0,0.0,0,0,2018,3,2
48,20,20.3,95,0.8,1372,1.0,0.0,1,0,2018,7,0
671,13,11.0,60,0.9,411,0.0,0.0,2,0,2018,11,1
503,23,8.4,77,3.8,1662,0.0,0.0,0,0,2018,4,5
1494,16,27.8,42,1.7,1974,0.0,0.0,2,0,2018,9,2
1641,19,15.9,14,2.8,2000,0.0,0.0,0,0,2018,4,3
332,13,5.1,41,1.8,1097,0.0,0.0,3,0,2018,2,0
1027,9,14.0,54,1.5,1054,0.0,0.0,0,0,2018,4,3
798,23,6.4,60,1.8,1930,0.0,0.0,2,0,2018,10,2
145,4,6.6,69,0.9,2000,0.0,0.0,2,0,2018,10,3
321,21,-0.1,55,0.7,1654,0.0,0.0,3,0,2017,12,5
239,3,10.2,80,0.3,1191,0.0,0.0,2,0,2018,10,2
239,11,0.8,52,4.6,1035,0.0,0.0,0,1,2018,3,3
101,7,0.2,60,0.3,1145,0.0,0.0,3,0,2018,1,5
124,21,-5.6,28,4.1,2000,0.0,0.0,3,0,2018,2,5
846,15,9.5,54,1.3,675,0.0,1.1,2,0,2018,11,6
640,12,33.2,52,2.5,1514,0.0,0.0,1,0,2018,8,5
1618,18,16.2,41,1.4,1907,0.0,0.0,2,0,2018,10,6
185,5,14.8,63,0.7,492,0.0,0.0,0,0,2018,4,0
58,5,1.1,64,0.5,505,0.0,0.0,3,0,2018,1,1
184,21,-7.4,33,1.4,2000,0.0,0.0,3,0,2018,1,4
12,20,13.9,97,2.5,594,0.0,0.0,2,0,2018,11,3
234,6,10.5,70,1.0,2000,0.0,0.0,0,0,2018,5,5
328,8,21.3,97,1.3,1029,0.5,0.0,1,0,2018,8,0
1124,7,10.7,68,0.8,1093,0.0,0.0,0,0,2018,4,3
77,3,-6.5,42,0.7,1996,0.0,0.0,3,0,2018,1,5
2200,15,24.1,34,2.0,1996,0.0,0.0,2,1,2018,10,2
94,8,-4.9,44,3.0,2000,0.0,0.0,3,1,2017,12,0
140,1,2.8,87,0.8,462,0.0,0.0,0,0,2018,4,0
679,21,2.2,28,0.8,2000,0.0,0.0,2,0,2018,11,4
106,21,-7.3,34,3.5,2000,0.0,0.0,3,0,2018,1,6
547,1,21.0,74,0.5,990,0.0,0.0,1,0,2018,6,0
1342,9,20.5,73,1.6,364,0.0,0.0,1,0,2018,6,3
88,5,2.1,94,0.4,248,0.0,2.5,2,0,2018,11,6
66,4,2.5,76,1.0,403,0.0,0.0,0,0,2018,3,4
1865,19,34.9,47,2.4,2000,0.0,0.0,1,0,2018,7,1
104,8,20.8,96,0.4,1627,1.5,0.0,1,0,2018,7,0
316,18,1.5,70,2.5,638,0.0,0.0,3,0,2018,1,0
1732,22,17.3,76,1.7,801,0.0,0.0,0,0,2018,5,2
32,5,-2.4,33,3.1,2000,0.0,0.0,3,1,2018,2,3
688,13,36.4,41,1.3,1655,0.0,0.0,1,0,2018,7,1
1406,22,30.4,45,1.6,2000,0.0,0.0,1,0,2018,7,6
1753,19,20.7,47,3.5,1952,0.0,0.0,0,0,2018,5,5
111,1,-3.4,36,3.8,2000,0.0,0.0,3,0,2017,12,0
903,14,10.7,33,1.7,2000,0.0,0.0,2,0,2018,10,1
277,17,-1.4,68,1.0,761,0.0,0.0,3,0,2018,1,5
996,11,10.4,42,4.1,1988,0.0,0.0,2,0,2018,10,5
775,16,12.0,74,2.1,316,0.0,0.0,2,0,2018,11,1
489,18,5.5,53,1.5,1697,0.0,0.0,3,0,2017,12,5
311,12,6.2,64,1.9,549,0.0,0.0,3,0,2018,1,0
1404,12,23.4,38,2.8,1756,0.0,0.0,0,0,2018,5,6
1970,14,24.1,42,1.2,1770,0.0,0.0,0,0,2018,5,0
963,0,20.1,63,1.1,1698,0.0,0.0,1,0,2018,6,4
274,12,3.2,64,0.8,258,0.0,0.0,3,0,2017,12,5
1273,23,29.0,79,1.2,971,0.0,0.0,1,0,2018,7,3
962,9,15.8,42,0.9,683,0.0,0.0,0,0,2018,4,4
396,16,4.7,17,2.1,2000,0.0,0.0,3,0,2018,1,6
881,13,10.6,43,1.3,705,0.0,0.0,0,0,2018,3,6
423,8,-13.0,41,4.0,2000,0.0,1.0,3,0,2018,1,1
1632,17,18.3,29,4.3,1626,0.0,0.0,0,0,2018,4,1
252,6,7.0,58,0.7,537,0.0,0.0,0,0,2018,3,1
49,4,2.6,61,1.7,1998,0.0,0.0,0,0,2018,3,2
2068,8,12.3,53,1.6,2000,0.0,0.0,0,0,2018,5,2
147,14,12.7,95,1.9,255,5.5,0.0,2,0,2018,10,4
600,12,32.0,57,1.6,1075,0.0,0.0,1,0,2018,7,3
32,5,-2.6,49,1.1,1065,0.0,0.0,3,0,2018,1,6
240,15,-0.2,45,1.0,1852,0.0,1.6,3,0,2017,12,2
13,10,15.4,97,0.6,374,1.5,0.0,0,0,2018,5,6
1641,21,31.3,55,0.9,2000,0.0,0.0,1,0,2018,8,4
1016,14,18.0,28,1.6,1820,0.0,0.0,0,0,2018,4,0
930,1,22.8,59,1.5,2000,0.0,0.0,2,0,2018,9,6
270,13,0.3,30,1.4,1697,0.0,0.0,3,0,2018,2,3
914,23,14.1,74,1.5,486,0.0,0.0,2,0,2018,10,0
